code,city_name,area_name,region_name
T_12_1533,屏東縣,萬巒鄉,新庄段
T_12_1534,屏東縣,萬巒鄉,柑園段
T_12_1535,屏東縣,萬巒鄉,成德段
T_12_1536,屏東縣,萬巒鄉,三民段
T_12_1537,屏東縣,萬巒鄉,牛角灣段
T_12_1538,屏東縣,萬巒鄉,萬金段
T_12_1539,屏東縣,萬巒鄉,赤新段
T_12_1540,屏東縣,萬巒鄉,富山段
T_12_1541,屏東縣,萬巒鄉,新農段
T_13_0318,屏東縣,內埔鄉,忠心崙段
T_13_0319,屏東縣,內埔鄉,老東勢段
T_13_0320,屏東縣,內埔鄉,新東勢段
T_13_0321,屏東縣,內埔鄉,新北勢段
T_13_0322,屏東縣,內埔鄉,老埤段
T_13_0323,屏東縣,內埔鄉,犂頭鏢段
T_13_0324,屏東縣,內埔鄉,隘寮段
T_13_0326,屏東縣,內埔鄉,龍泉段
T_13_0327,屏東縣,內埔鄉,新埔段
T_13_0328,屏東縣,內埔鄉,美和段
T_13_0388,屏東縣,內埔鄉,新豐段
T_13_0415,屏東縣,內埔鄉,壽比段
T_13_0416,屏東縣,內埔鄉,興義段
T_13_0417,屏東縣,內埔鄉,文化段
T_13_0418,屏東縣,內埔鄉,光明段
T_13_0419,屏東縣,內埔鄉,廣濟段
T_13_0420,屏東縣,內埔鄉,學人段
T_13_0421,屏東縣,內埔鄉,和興段
T_13_0422,屏東縣,內埔鄉,富田段
T_13_0425,屏東縣,內埔鄉,早角段
T_13_0426,屏東縣,內埔鄉,龍頸段
T_13_0427,屏東縣,內埔鄉,北寧段
T_13_0428,屏東縣,內埔鄉,南寧段
T_13_0429,屏東縣,內埔鄉,東寧段
T_13_0430,屏東縣,內埔鄉,內田段
T_13_0431,屏東縣,內埔鄉,復興段
T_13_0432,屏東縣,內埔鄉,上龍泉段
T_13_0433,屏東縣,內埔鄉,龍潭段
T_13_0434,屏東縣,內埔鄉,昭勝段
T_13_0435,屏東縣,內埔鄉,中勝段
T_13_0436,屏東縣,內埔鄉,大新段
T_13_0437,屏東縣,內埔鄉,中林段
T_13_0438,屏東縣,內埔鄉,鴻德段
T_13_0460,屏東縣,內埔鄉,圳頭段
T_13_0461,屏東縣,內埔鄉,大興段
T_13_0462,屏東縣,內埔鄉,建興段
T_13_0463,屏東縣,內埔鄉,豐田段
T_13_0464,屏東縣,內埔鄉,振豐段
T_13_0465,屏東縣,內埔鄉,佳山段
T_13_0466,屏東縣,內埔鄉,水門風景段
T_13_1518,屏東縣,內埔鄉,上東勢段
T_13_1542,屏東縣,內埔鄉,東勢段
T_13_1543,屏東縣,內埔鄉,大和段
T_13_1544,屏東縣,內埔鄉,農場段
T_13_1545,屏東縣,內埔鄉,溝底段
T_13_1546,屏東縣,內埔鄉,竹圍段
T_13_1547,屏東縣,內埔鄉,八壽段
T_13_1549,屏東縣,內埔鄉,科大段
T_13_1550,屏東縣,內埔鄉,東片段
T_13_1552,屏東縣,內埔鄉,新隘寮段
T_13_1553,屏東縣,內埔鄉,新展段
T_13_1554,屏東縣,內埔鄉,竹山段
T_13_1555,屏東縣,內埔鄉,山水段
T_14_0329,屏東縣,竹田鄉,竹田段
T_14_0332,屏東縣,竹田鄉,南勢段一小段
T_14_0333,屏東縣,竹田鄉,西勢段
T_14_0334,屏東縣,竹田鄉,鳳山厝段
T_14_0335,屏東縣,竹田鄉,溝子墘段
T_14_0336,屏東縣,竹田鄉,新田段
T_14_0337,屏東縣,竹田鄉,新勢段
T_14_0338,屏東縣,竹田鄉,竹南段
T_14_0339,屏東縣,竹田鄉,美崙段
T_14_0393,屏東縣,竹田鄉,鳳明段
T_14_0414,屏東縣,竹田鄉,竹鳳段
T_14_0423,屏東縣,竹田鄉,溝子墘段一小段
T_14_0424,屏東縣,竹田鄉,竹鳳段一小段
T_14_0440,屏東縣,竹田鄉,鳳新段
T_14_0467,屏東縣,竹田鄉,過溝段
T_14_0468,屏東縣,竹田鄉,六巷段
T_14_0469,屏東縣,竹田鄉,頓物段
T_14_0470,屏東縣,竹田鄉,神農段
T_14_0471,屏東縣,竹田鄉,水源段
T_14_1527,屏東縣,竹田鄉,新街段
T_14_1528,屏東縣,竹田鄉,竹洲段
T_14_1548,屏東縣,竹田鄉,龍門段
T_14_1556,屏東縣,竹田鄉,保隆段
T_15_0340,屏東縣,新埤鄉,新埤段
T_15_0341,屏東縣,新埤鄉,打鐵段
T_15_0342,屏東縣,新埤鄉,建功段
T_15_0343,屏東縣,新埤鄉,南岸段
T_15_0344,屏東縣,新埤鄉,餉潭段
T_15_0345,屏東縣,新埤鄉,糞箕湖段
T_15_0346,屏東縣,新埤鄉,新力段
T_15_0411,屏東縣,新埤鄉,新東段
T_15_0412,屏東縣,新埤鄉,新華段
T_15_0413,屏東縣,新埤鄉,新南段
T_15_0473,屏東縣,新埤鄉,海豐段
T_15_0474,屏東縣,新埤鄉,萬隆段
T_15_0475,屏東縣,新埤鄉,上萬安段
T_16_0348,屏東縣,枋寮鄉,枋寮段北勢寮小段
T_16_0350,屏東縣,枋寮鄉,大響營段
T_16_0351,屏東縣,枋寮鄉,大響營段一小段
T_16_0352,屏東縣,枋寮鄉,大響營段二小段
T_16_0353,屏東縣,枋寮鄉,北旗尾段
T_16_0389,屏東縣,枋寮鄉,東海段
T_16_0390,屏東縣,枋寮鄉,屏南段
T_16_0394,屏東縣,枋寮鄉,建興段
T_16_0395,屏東縣,枋寮鄉,新龍段
T_16_0396,屏東縣,枋寮鄉,德興段
T_16_0397,屏東縣,枋寮鄉,中山段
T_16_0398,屏東縣,枋寮鄉,隆山段
T_16_0399,屏東縣,枋寮鄉,保生段
T_16_0400,屏東縣,枋寮鄉,高田段
T_16_0401,屏東縣,枋寮鄉,北勢段
T_16_0402,屏東縣,枋寮鄉,中寮段
T_16_0406,屏東縣,枋寮鄉,天時段
T_16_0407,屏東縣,枋寮鄉,地利段
T_16_0408,屏東縣,枋寮鄉,人和段
T_16_0409,屏東縣,枋寮鄉,中華段
T_16_0410,屏東縣,枋寮鄉,沿海段
T_16_0819,屏東縣,枋寮鄉,南山段
T_16_0820,屏東縣,枋寮鄉,北玄段
T_16_0857,屏東縣,枋寮鄉,海鷗段
T_16_0862,屏東縣,枋寮鄉,新地段
T_16_0864,屏東縣,枋寮鄉,太源段
T_16_0866,屏東縣,枋寮鄉,內寮村段
T_16_0867,屏東縣,枋寮鄉,新開村段
T_16_0868,屏東縣,枋寮鄉,三民段
T_16_0869,屏東縣,枋寮鄉,隆山北段
T_16_0870,屏東縣,枋寮鄉,飛地段
T_16_0872,屏東縣,枋寮鄉,隆安段
T_16_0873,屏東縣,枋寮鄉,金榮段
T_16_0874,屏東縣,枋寮鄉,靶場段
T_16_0881,屏東縣,枋寮鄉,玉泉段
T_16_0883,屏東縣,枋寮鄉,枋農段
T_17_0507,屏東縣,新園鄉,新園段
T_17_0510,屏東縣,新園鄉,田洋子段
T_17_0511,屏東縣,新園鄉,瓦磘子段
T_17_0512,屏東縣,新園鄉,新吉段
T_17_0513,屏東縣,新園鄉,新洋段
T_17_0516,屏東縣,新園鄉,新利段
T_17_0544,屏東縣,新園鄉,新洋段一小段
T_17_0557,屏東縣,新園鄉,南龍段
T_17_0558,屏東縣,新園鄉,興龍段
T_17_0559,屏東縣,新園鄉,新生段
T_17_0560,屏東縣,新園鄉,五族段
T_17_0561,屏東縣,新園鄉,鹽龍段
T_17_0562,屏東縣,新園鄉,鹽埔段
T_17_0563,屏東縣,新園鄉,鹽洲段
T_17_0564,屏東縣,新園鄉,共和段
T_17_0565,屏東縣,新園鄉,鹽新段
T_17_0566,屏東縣,新園鄉,烏龍段一小段
T_17_1004,屏東縣,新園鄉,新南段
T_17_1005,屏東縣,新園鄉,港西段
T_17_1006,屏東縣,新園鄉,上烏龍段
T_17_1007,屏東縣,新園鄉,興厝段
T_17_1008,屏東縣,新園鄉,中興段
T_17_1009,屏東縣,新園鄉,中洲段
T_17_1010,屏東縣,新園鄉,仙吉段
T_17_1011,屏東縣,新園鄉,仙隆段
T_17_1012,屏東縣,新園鄉,新東段
T_17_1018,屏東縣,新園鄉,新房段
T_17_1019,屏東縣,新園鄉,五龍段
T_17_1020,屏東縣,新園鄉,港墘段
T_17_1021,屏東縣,新園鄉,新堤段
T_17_1022,屏東縣,新園鄉,五房段
T_17_1045,屏東縣,新園鄉,南龍段ㄧ小段
T_17_1046,屏東縣,新園鄉,鹽洲段一小段
T_18_0587,屏東縣,崁頂鄉,頂忠段
T_18_0588,屏東縣,崁頂鄉,頂孝段
T_18_0589,屏東縣,崁頂鄉,頂仁段
T_18_0590,屏東縣,崁頂鄉,頂愛段
T_18_0591,屏東縣,崁頂鄉,頂信段
T_18_0592,屏東縣,崁頂鄉,頂義段
T_18_0593,屏東縣,崁頂鄉,頂和段
T_18_0594,屏東縣,崁頂鄉,頂安段
T_18_1032,屏東縣,崁頂鄉,港東段
T_18_1033,屏東縣,崁頂鄉,越溪段
T_19_0547,屏東縣,林邊鄉,復興段
T_19_0548,屏東縣,林邊鄉,東林段
T_19_0549,屏東縣,林邊鄉,光林段
T_19_0550,屏東縣,林邊鄉,鎮林段
T_19_0551,屏東縣,林邊鄉,永樂段
T_19_0552,屏東縣,林邊鄉,中林段
T_19_0553,屏東縣,林邊鄉,仁和段
T_19_0554,屏東縣,林邊鄉,塭岸段
T_19_0555,屏東縣,林邊鄉,富田段
T_19_1002,屏東縣,林邊鄉,崎峰段
T_19_1024,屏東縣,林邊鄉,銀放索段
T_19_1025,屏東縣,林邊鄉,成功段
T_19_1026,屏東縣,林邊鄉,鎮安段
T_19_1027,屏東縣,林邊鄉,內庄段
T_19_1029,屏東縣,林邊鄉,竹林段
T_19_1030,屏東縣,林邊鄉,下庄段
T_20_0595,屏東縣,南州鄉,七塊段
T_20_0596,屏東縣,南州鄉,萬華段
T_20_0597,屏東縣,南州鄉,南州段
T_20_0598,屏東縣,南州鄉,南糖段
T_20_0599,屏東縣,南州鄉,米崙段
T_20_1016,屏東縣,南州鄉,壽元段
T_20_1017,屏東縣,南州鄉,三千段
T_20_1031,屏東縣,南州鄉,同安段
T_21_0535,屏東縣,佳冬鄉,佳和段
T_21_0536,屏東縣,佳冬鄉,塭豐段
T_21_0546,屏東縣,佳冬鄉,屏北段
T_21_0556,屏東縣,佳冬鄉,復興段一小段
T_21_0801,屏東縣,佳冬鄉,萬建段
T_21_0802,屏東縣,佳冬鄉,佳興段
T_21_0803,屏東縣,佳冬鄉,六根段
T_21_0804,屏東縣,佳冬鄉,佳農段
T_21_0805,屏東縣,佳冬鄉,昌北段
T_21_0806,屏東縣,佳冬鄉,昌東段
T_21_0807,屏東縣,佳冬鄉,昌南段
T_21_0808,屏東縣,佳冬鄉,玉光段
T_21_0809,屏東縣,佳冬鄉,石光段
T_21_0821,屏東縣,佳冬鄉,武丁段
T_21_0822,屏東縣,佳冬鄉,武新段
T_21_0823,屏東縣,佳冬鄉,新埔段
T_21_0824,屏東縣,佳冬鄉,賴家段
T_21_0825,屏東縣,佳冬鄉,內館段
T_21_0865,屏東縣,佳冬鄉,塭仔段
T_21_0871,屏東縣,佳冬鄉,上埔頭段
T_22_0567,屏東縣,琉球鄉,白沙段
T_22_0568,屏東縣,琉球鄉,本漁段
T_22_0569,屏東縣,琉球鄉,花矸段
T_22_0570,屏東縣,琉球鄉,相埔段
T_22_0571,屏東縣,琉球鄉,天台段
T_22_0572,屏東縣,琉球鄉,大寮段
T_22_0573,屏東縣,琉球鄉,大南段
T_23_0614,屏東縣,車城鄉,四重溪段
T_23_0615,屏東縣,車城鄉,保力段保力小段
T_23_0616,屏東縣,車城鄉,保力段山腳小段
T_23_0617,屏東縣,車城鄉,保力段竹社小段
T_23_0618,屏東縣,車城鄉,海口段
T_23_0620,屏東縣,車城鄉,射寮段
T_23_0676,屏東縣,車城鄉,興安段
T_23_0677,屏東縣,車城鄉,田中段
T_23_0678,屏東縣,車城鄉,新海口段
T_23_0679,屏東縣,車城鄉,興統段
T_23_0680,屏東縣,車城鄉,新車城段
T_23_0687,屏東縣,車城鄉,保新段
T_23_0691,屏東縣,車城鄉,尖山段
T_23_0692,屏東縣,車城鄉,水坑段
T_23_0693,屏東縣,車城鄉,海口山段
T_23_0694,屏東縣,車城鄉,石門埔段
T_23_0695,屏東縣,車城鄉,南勢湖山段
T_23_0725,屏東縣,車城鄉,射埔段
T_23_0741,屏東縣,車城鄉,保安段
T_24_0622,屏東縣,滿州鄉,滿州段
T_24_0623,屏東縣,滿州鄉,响林段
T_24_0624,屏東縣,滿州鄉,港口段
T_24_0625,屏東縣,滿州鄉,九棚段
T_24_0626,屏東縣,滿州鄉,九個厝段
T_24_0627,屏東縣,滿州鄉,猪朥束段
T_24_0628,屏東縣,滿州鄉,射麻裡段
T_24_0696,屏東縣,滿州鄉,大崎頂段
T_24_0697,屏東縣,滿州鄉,加都魯段
T_24_0698,屏東縣,滿州鄉,老佛山段
T_24_0699,屏東縣,滿州鄉,九龍山段
T_24_0700,屏東縣,滿州鄉,大山母段
T_24_0701,屏東縣,滿州鄉,欖仁屋段
T_24_0702,屏東縣,滿州鄉,鼻頭段
T_24_0703,屏東縣,滿州鄉,水濁段
T_24_0722,屏東縣,滿州鄉,滿林段
T_24_0723,屏東縣,滿州鄉,花海段
T_24_0724,屏東縣,滿州鄉,新滿州段
T_25_0634,屏東縣,枋山鄉,楓港段
T_25_0826,屏東縣,枋山鄉,七里段
T_25_0827,屏東縣,枋山鄉,新枋山段
T_25_0828,屏東縣,枋山鄉,平湖段
T_25_0854,屏東縣,枋山鄉,加祿段
T_25_0855,屏東縣,枋山鄉,新加祿堂段
T_25_0856,屏東縣,枋山鄉,平埔厝段
T_25_0863,屏東縣,枋山鄉,莿桐段
T_25_0875,屏東縣,枋山鄉,舊庄段
T_25_0876,屏東縣,枋山鄉,楓港東段
T_25_0877,屏東縣,枋山鄉,新楓港段
T_25_0878,屏東縣,枋山鄉,楓港西段
T_26_0220,屏東縣,三地門鄉,三地段
T_26_0221,屏東縣,三地門鄉,安坡段
T_26_0222,屏東縣,三地門鄉,阿烏段
T_26_0223,屏東縣,三地門鄉,賽嘉段
T_26_0224,屏東縣,三地門鄉,大社段
T_26_0225,屏東縣,三地門鄉,達來段
T_26_0226,屏東縣,三地門鄉,馬兒段
T_26_0227,屏東縣,三地門鄉,口社段
T_26_0228,屏東縣,三地門鄉,沙溪段
T_26_0229,屏東縣,三地門鄉,德文段
T_26_0247,屏東縣,三地門鄉,新馬兒段
T_26_0270,屏東縣,三地門鄉,巴都都龍段
T_26_0271,屏東縣,三地門鄉,都魯夫魯父段
T_26_0272,屏東縣,三地門鄉,都風段
T_26_0273,屏東縣,三地門鄉,馬發利段
T_26_0281,屏東縣,三地門鄉,拉路啊路嵅段
T_26_0282,屏東縣,三地門鄉,祝立夫夫段
T_26_0283,屏東縣,三地門鄉,度嗎尼蘭段
T_26_0284,屏東縣,三地門鄉,祈雨山段
T_26_0285,屏東縣,三地門鄉,拉利碧段
T_26_0286,屏東縣,三地門鄉,嘎拉谷籟段
T_26_0287,屏東縣,三地門鄉,古拉芙蘭段
T_26_0288,屏東縣,三地門鄉,大芙峨段
T_26_0289,屏東縣,三地門鄉,報霧谷段
T_26_0290,屏東縣,三地門鄉,德麻利瓦利瓦段
T_26_0291,屏東縣,三地門鄉,岱芙芙段
T_26_0292,屏東縣,三地門鄉,搭夫搭夫段
T_26_0293,屏東縣,三地門鄉,個勞段
T_26_0294,屏東縣,三地門鄉,督答獁嘞段
T_26_0295,屏東縣,三地門鄉,瓦拉告段
T_26_0296,屏東縣,三地門鄉,督阿哇鳴段
T_26_0297,屏東縣,三地門鄉,答呢地段
T_26_0298,屏東縣,三地門鄉,烏力嘛吉路段
T_26_0299,屏東縣,三地門鄉,督嘎薩尼蘭段
T_26_1300,屏東縣,三地門鄉,督阿哇那斯段
T_26_1301,屏東縣,三地門鄉,撒個薩個段
T_26_1302,屏東縣,三地門鄉,嗚納嗚納峨段
T_26_1303,屏東縣,三地門鄉,拉令阿蘭段
T_26_1304,屏東縣,三地門鄉,薩利哇勞段
T_26_1305,屏東縣,三地門鄉,巴路令啊令艾段
T_27_0230,屏東縣,霧臺鄉,霧台段
T_27_0231,屏東縣,霧臺鄉,佳暮段
T_27_0232,屏東縣,霧臺鄉,阿禮段
T_27_0233,屏東縣,霧臺鄉,去怒段
T_27_0234,屏東縣,霧臺鄉,好茶段
T_27_0235,屏東縣,霧臺鄉,大武段
T_27_0257,屏東縣,霧臺鄉,賀山段
T_27_0258,屏東縣,霧臺鄉,倫原段
T_27_0259,屏東縣,霧臺鄉,一場段
T_27_0260,屏東縣,霧臺鄉,歡喜段
T_27_0261,屏東縣,霧臺鄉,邊捕段
T_27_0262,屏東縣,霧臺鄉,大捕段
T_27_0263,屏東縣,霧臺鄉,魯南段
T_27_0264,屏東縣,霧臺鄉,拉夏段
T_27_0265,屏東縣,霧臺鄉,知山段
T_27_0266,屏東縣,霧臺鄉,境界段
T_27_0267,屏東縣,霧臺鄉,喬國段
T_27_0268,屏東縣,霧臺鄉,拉次段
T_27_0269,屏東縣,霧臺鄉,亞妮段
T_27_1306,屏東縣,霧臺鄉,拉布阿呢段
T_27_1307,屏東縣,霧臺鄉,巴拉茲段
T_27_1308,屏東縣,霧臺鄉,烏朱魯段
T_27_1309,屏東縣,霧臺鄉,拉布來來來呀呢段
T_27_1310,屏東縣,霧臺鄉,伯日呢個段
T_27_1311,屏東縣,霧臺鄉,古巴布啊布依段
T_27_1312,屏東縣,霧臺鄉,得啊呢段
T_27_1313,屏東縣,霧臺鄉,古拉瓦撒呢段
T_27_1314,屏東縣,霧臺鄉,阿巴斯段
T_27_1315,屏東縣,霧臺鄉,卡打打那呢段
T_27_1316,屏東縣,霧臺鄉,阿魯啊呢段
T_27_1317,屏東縣,霧臺鄉,卡里烏紮呢段
T_27_1318,屏東縣,霧臺鄉,巴拉鳴紮呢段
T_27_1319,屏東縣,霧臺鄉,得布得絲段
T_27_1320,屏東縣,霧臺鄉,搭巴魯拉魯拉呢段
T_28_0358,屏東縣,瑪家鄉,瑪家段
T_28_0359,屏東縣,瑪家鄉,北葉段
T_28_0360,屏東縣,瑪家鄉,涼山段
T_28_0361,屏東縣,瑪家鄉,筏灣段
T_28_0362,屏東縣,瑪家鄉,佳義段
T_28_0363,屏東縣,瑪家鄉,永樂段
T_28_0483,屏東縣,瑪家鄉,八大源段
T_28_0484,屏東縣,瑪家鄉,以馬翁段
T_28_0485,屏東縣,瑪家鄉,勒娃瞪段
T_28_0486,屏東縣,瑪家鄉,都逹逹樂段
T_29_0364,屏東縣,泰武鄉,泰武段
T_29_0365,屏東縣,泰武鄉,萬安段
T_29_0366,屏東縣,泰武鄉,佳平段
T_29_0367,屏東縣,泰武鄉,平和段
T_29_0368,屏東縣,泰武鄉,武潭段
T_29_0369,屏東縣,泰武鄉,佳興段
T_29_0374,屏東縣,泰武鄉,新平和段
T_29_0487,屏東縣,泰武鄉,代竹瓦竹瓦段
T_29_0488,屏東縣,泰武鄉,富給得段
T_29_0489,屏東縣,泰武鄉,比悠瑪段
T_29_0494,屏東縣,泰武鄉,達瓦力可遶段
T_29_0495,屏東縣,泰武鄉,立瓦登段
T_29_0496,屏東縣,泰武鄉,大拉瓦拉瓦段
T_29_0497,屏東縣,泰武鄉,西阿路段
T_29_0498,屏東縣,泰武鄉,代柱瓦段
T_29_0499,屏東縣,泰武鄉,得布克段
T_29_1500,屏東縣,泰武鄉,突阿拉印段
T_29_1501,屏東縣,泰武鄉,熱棟段
T_30_0370,屏東縣,來義鄉,來義段
T_30_0371,屏東縣,來義鄉,文樂段
T_30_0372,屏東縣,來義鄉,白鷺段
T_30_0373,屏東縣,來義鄉,丹林段
T_30_0375,屏東縣,來義鄉,望嘉段
T_30_0376,屏東縣,來義鄉,南和段
T_30_0377,屏東縣,來義鄉,古樓段
T_30_0378,屏東縣,來義鄉,義林段
T_30_0447,屏東縣,來義鄉,古社段
T_30_1502,屏東縣,來義鄉,武拉拉烏段
T_30_1503,屏東縣,來義鄉,巴楞蹦段
T_30_1504,屏東縣,來義鄉,拉佳段
T_30_1505,屏東縣,來義鄉,阿福隆灣段
T_30_1506,屏東縣,來義鄉,盧瑪盧麥段
T_30_1507,屏東縣,來義鄉,祈母土斯段
T_30_1508,屏東縣,來義鄉,吉沙巴帝亞段
T_30_1509,屏東縣,來義鄉,遮蔽亞蘭段
T_30_1551,屏東縣,來義鄉,新古樓段
T_31_0379,屏東縣,春日鄉,春日段
T_31_0380,屏東縣,春日鄉,力里段
T_31_0381,屏東縣,春日鄉,力南段
T_31_0382,屏東縣,春日鄉,歸崇段
T_31_0383,屏東縣,春日鄉,古華段
T_31_0384,屏東縣,春日鄉,七佳段
T_31_0385,屏東縣,春日鄉,士文段
T_31_0386,屏東縣,春日鄉,士文段一小段
T_31_0403,屏東縣,春日鄉,春日段一小段
T_31_0404,屏東縣,春日鄉,春日段二小段
T_31_0405,屏東縣,春日鄉,歸崇段一小段
T_31_0812,屏東縣,春日鄉,烏福勒段
T_31_0818,屏東縣,春日鄉,大漢段
T_31_0829,屏東縣,春日鄉,久雅住段
T_31_0830,屏東縣,春日鄉,卡細优拉雅段
T_31_0831,屏東縣,春日鄉,補地滋段
T_31_0832,屏東縣,春日鄉,馬路法瑞段
T_31_0833,屏東縣,春日鄉,古哇巴樂段
T_31_0834,屏東縣,春日鄉,古拉拉奧段
T_31_0835,屏東縣,春日鄉,佳烏力拿瑪段
T_31_0882,屏東縣,春日鄉,佳樂喜段
T_31_0884,屏東縣,春日鄉,新七佳段
T_32_0635,屏東縣,獅子鄉,草埔段
T_32_0636,屏東縣,獅子鄉,外獅段
T_32_0637,屏東縣,獅子鄉,楓林段
T_32_0638,屏東縣,獅子鄉,竹坑段
T_32_0639,屏東縣,獅子鄉,丹路段
T_32_0640,屏東縣,獅子鄉,獅子段
T_32_0641,屏東縣,獅子鄉,新路段
T_32_0642,屏東縣,獅子鄉,內文段
T_32_0643,屏東縣,獅子鄉,南世段
T_32_0644,屏東縣,獅子鄉,巴士墨段
T_32_0645,屏東縣,獅子鄉,內獅段
T_32_0646,屏東縣,獅子鄉,古道段
T_32_0647,屏東縣,獅子鄉,鐵筋段
T_32_0810,屏東縣,獅子鄉,南世段一小段
T_32_0811,屏東縣,獅子鄉,雙流段
T_32_0813,屏東縣,獅子鄉,拼得樂段
T_32_0814,屏東縣,獅子鄉,茶卡啦段
T_32_0815,屏東縣,獅子鄉,麻里巴段
T_32_0816,屏東縣,獅子鄉,阿拉非段
T_32_0817,屏東縣,獅子鄉,里龍西段
T_32_0836,屏東縣,獅子鄉,麻优高段
T_32_0837,屏東縣,獅子鄉,崩崁段
T_32_0838,屏東縣,獅子鄉,阿优豐段
T_32_0839,屏東縣,獅子鄉,霧里乙段
T_32_0840,屏東縣,獅子鄉,佳歐夫段
T_32_0841,屏東縣,獅子鄉,苦來油段
T_32_0842,屏東縣,獅子鄉,耶美須段
T_32_0843,屏東縣,獅子鄉,口坑段
T_32_0844,屏東縣,獅子鄉,大牛坑段
T_32_0845,屏東縣,獅子鄉,塔加寮段
T_32_0846,屏東縣,獅子鄉,獅子頂段
T_32_0847,屏東縣,獅子鄉,路知可段
T_32_0848,屏東縣,獅子鄉,家新路段
T_32_0849,屏東縣,獅子鄉,里龍段
T_32_0850,屏東縣,獅子鄉,枋野段
T_32_0851,屏東縣,獅子鄉,婆猪古段
T_32_0852,屏東縣,獅子鄉,壽卡段
T_32_0853,屏東縣,獅子鄉,內海段
T_32_0858,屏東縣,獅子鄉,瀑麻漾段
T_32_0859,屏東縣,獅子鄉,依泥日安段
T_32_0860,屏東縣,獅子鄉,沙烏古段
T_32_0861,屏東縣,獅子鄉,郎萊段
T_32_0879,屏東縣,獅子鄉,竹林段
T_32_0880,屏東縣,獅子鄉,凱地段
T_33_0648,屏東縣,牡丹鄉,四林段
T_33_0649,屏東縣,牡丹鄉,東源段
T_33_0650,屏東縣,牡丹鄉,牡丹段
T_33_0651,屏東縣,牡丹鄉,旭海段
T_33_0652,屏東縣,牡丹鄉,石門段
T_33_0653,屏東縣,牡丹鄉,高士段
T_33_0654,屏東縣,牡丹鄉,牡丹灣段
T_33_0655,屏東縣,牡丹鄉,四林格段
T_33_0656,屏東縣,牡丹鄉,高士佛段
T_33_0657,屏東縣,牡丹鄉,頂茄芝來段
T_33_0658,屏東縣,牡丹鄉,八瑤段
T_33_0664,屏東縣,牡丹鄉,大梅段
T_33_0665,屏東縣,牡丹鄉,汝乃段
T_33_0666,屏東縣,牡丹鄉,里龍東段
T_33_0684,屏東縣,牡丹鄉,阿可里央段
T_33_0686,屏東縣,牡丹鄉,依卡烏蘇灣段
T_33_0704,屏東縣,牡丹鄉,發拉佳段
T_33_0705,屏東縣,牡丹鄉,奇黑呀段
T_33_0706,屏東縣,牡丹鄉,佳佛勒段
T_33_0707,屏東縣,牡丹鄉,佳路弓段
T_33_0708,屏東縣,牡丹鄉,佳拉烏忍段
T_33_0709,屏東縣,牡丹鄉,馬路里耐段
T_33_0710,屏東縣,牡丹鄉,卡勒的布段
T_33_0711,屏東縣,牡丹鄉,佳阿烏段
T_33_0712,屏東縣,牡丹鄉,卡茲達斯段
T_33_0713,屏東縣,牡丹鄉,奇發發烏段
T_33_0714,屏東縣,牡丹鄉,佳力普古段
T_33_0715,屏東縣,牡丹鄉,卡佳佳南段
T_33_0716,屏東縣,牡丹鄉,普力姆段
T_33_0717,屏東縣,牡丹鄉,馬查出可斯段
T_33_0718,屏東縣,牡丹鄉,奇卡佳段
T_33_0719,屏東縣,牡丹鄉,久路發尤段
T_33_0720,屏東縣,牡丹鄉,沙里央段
U_01_0004,花蓮縣,花蓮市,主商段
U_01_0005,花蓮縣,花蓮市,福安段
U_01_0006,花蓮縣,花蓮市,主權段
U_01_0007,花蓮縣,花蓮市,民生段
U_01_0008,花蓮縣,花蓮市,福祥段
U_01_0009,花蓮縣,花蓮市,福德段
U_01_0010,花蓮縣,花蓮市,北濱段
U_01_0011,花蓮縣,花蓮市,林森段
U_01_0012,花蓮縣,花蓮市,國風段
U_01_0013,花蓮縣,花蓮市,德安段
U_01_0014,花蓮縣,花蓮市,美港段
U_01_0015,花蓮縣,花蓮市,明義段
U_01_0016,花蓮縣,花蓮市,民享段
U_01_0017,花蓮縣,花蓮市,富國段
U_01_0018,花蓮縣,花蓮市,民意段
U_01_0019,花蓮縣,花蓮市,民勤段
U_01_0020,花蓮縣,花蓮市,民心段
U_01_0021,花蓮縣,花蓮市,樹人段
U_01_0022,花蓮縣,花蓮市,民德段
U_01_0023,花蓮縣,花蓮市,自強段
U_01_0024,花蓮縣,花蓮市,莊敬段
U_01_0025,花蓮縣,花蓮市,裕民段
U_01_0081,花蓮縣,花蓮市,碧雲段
U_01_0082,花蓮縣,花蓮市,國光段
U_01_0095,花蓮縣,花蓮市,民孝段
U_01_0097,花蓮縣,花蓮市,國民段
U_01_0098,花蓮縣,花蓮市,國股段
U_01_0099,花蓮縣,花蓮市,國強段
U_01_0100,花蓮縣,花蓮市,國興段
U_01_0101,花蓮縣,花蓮市,慈濟段
U_01_0110,花蓮縣,花蓮市,四維段
U_01_0111,花蓮縣,花蓮市,功學段
U_01_0112,花蓮縣,花蓮市,慈雲段
U_01_0113,花蓮縣,花蓮市,石壁段
U_01_0157,花蓮縣,花蓮市,民生段民生小段
U_01_0435,花蓮縣,花蓮市,慈惠段一小段
U_01_0494,花蓮縣,花蓮市,民意段民意小段
U_02_0200,花蓮縣,光復鄉,光復段
U_02_0201,花蓮縣,光復鄉,大安段
U_02_0202,花蓮縣,光復鄉,大平段
U_02_0203,花蓮縣,光復鄉,大富段
